,id,price_area,area,zipcode_price,condition,max_price_buy,min_price_sell,gross_profit,lat,long,road,house_number,city,county,state,neighbourhood
975,9183700470,148.04721030042919,2330,155.156220666326,4,344950.0,814809.1868988852,469859.1868988852,47.3782,-122.228,East Guiberson Street,440,NA,King County,Washington,
976,1337800284,422.22222222222223,2250,438.63787203584127,4,950000.0,786832.9058036444,-163167.09419635555,47.6289,-122.309,18th Avenue East,1107,Seattle,King County,Washington,
977,126039323,202.66990291262135,2060,292.9187453584884,4,417500.0,720389.2382024479,302889.2382024479,47.7767,-122.365,Northwest 203rd Place,599,NA,King County,Washington,
978,1402200440,140.89347079037802,2910,178.20436170206634,4,410000.00000000006,1017637.2248393802,607637.2248393802,47.44,-122.145,Southeast 181st Street,14645,NA,King County,Washington,
979,9262800255,147.8352692713833,1894,151.34796637948654,4,280000.0,662338.4549298234,382338.4549298234,47.3088,-122.273,46th Place South,32626,NA,King County,Washington,
980,9412710440,150.2463054187192,2030,164.37751700790727,4,305000.0,709898.1327917326,404898.13279173255,47.3942,-122.16,136th Place Southeast,23123,NA,King County,Washington,Wildwood Estates
981,6043400006,395.63106796116506,2060,475.4356109509919,4,815000.0,720389.2382024479,-94610.76179755211,47.5983,-122.202,104th Avenue Southeast,1323,Bellevue,King County,Washington,
982,1024039049,347.6027397260274,2920,348.550974198624,4,1015000.0,1021134.2599762853,6134.259976285277,47.5799,-122.4,Southwest Pritchard Street,5220,Seattle,King County,Washington,
983,4038700190,221.42857142857142,2380,301.7177311724625,4,527000.0,832294.3625834106,305294.3625834106,47.6164,-122.115,170th Place Northeast,799,Bellevue,King County,Washington,Bretton Wood
984,8661000089,88.08370044052863,2270,182.1062945278708,4,199950.0,793826.9760774546,593876.9760774546,47.2099,-122.001,Kibler Avenue,2464,NA,King County,Washington,
985,2329800430,153.0120481927711,1660,164.37751700790727,4,254000.0,580507.8327262443,326507.83272624435,47.3766,-122.115,170th Place Southeast,25119,NA,King County,Washington,
986,4365200630,236.8421052631579,1900,292.79588004303434,4,450000.0,664436.6760119664,214436.67601196642,47.5227,-122.372,Southwest Henderson Street,3021,Seattle,King County,Washington,
987,7844200050,165.0,2000,169.00730625434264,4,330000.0,699407.0273810173,369407.02738101734,47.4291,-122.292,South 194th Street,3202,NA,King County,Washington,
988,2141300420,271.9298245614035,2850,299.0914758506965,4,775000.0,996655.0140179497,221655.0140179497,47.559,-122.146,Southeast 49th Street,14659,Bellevue,King County,Washington,
989,9290800050,220.8171206225681,2570,226.19711961913,4,567500.0,898738.0301846073,331238.03018460725,47.4335,-122.338,1st Place Southwest,18843,NA,King County,Washington,
990,3298600440,112.06896551724138,2320,155.81424006323968,4,260000.0,811312.15176198,551312.15176198,47.2959,-122.166,Southeast 342nd Street,13204,NA,King County,Washington,
991,3668000670,139.86013986013987,1430,155.81424006323968,4,200000.0,500076.02457742736,300076.02457742736,47.2757,-122.145,37th Street Southeast,6316,NA,King County,Washington,
992,7558750190,266.51162790697674,2150,280.38632376692135,4,573000.0,751862.5544345937,178862.55443459365,47.6885,-122.113,Northeast 99th Court,9816,NA,King County,Washington,Education Hill
993,8899000190,163.58695652173913,1840,180.40249146722007,4,301000.0,643454.4651905359,342454.4651905359,47.456,-122.209,South 27th Court,620,NA,King County,Washington,Victoria Park
994,1250202285,265.7309941520468,3420,312.2418536044306,4,908800.0,1195986.0168215395,287186.0168215395,47.5873,-122.29,Lake Washington Boulevard South,1727,Seattle,King County,Washington,
995,4443801495,215.59633027522935,2180,363.53553174214744,4,470000.0,762353.6598453089,292353.65984530887,47.6848,-122.389,25th Avenue Northwest,7557,Seattle,King County,Washington,Loyal Heights
996,1330900250,277.77777777777777,1980,280.38632376692135,4,550000.0,692412.9571072072,142412.95710720716,47.6478,-122.029,232nd Avenue Northeast,4216,NA,King County,Washington,
997,4036800170,213.67924528301887,2120,301.7177311724625,4,453000.0,741371.4490238783,288371.4490238783,47.6019,-122.13,Southeast 9th Street,15633,Bellevue,King County,Washington,
998,7971300020,270.27027027027026,2960,314.92923109821106,4,800000.0,1035122.4005239056,235122.40052390564,47.6162,-122.174,Northeast 6th Place,12466,Bellevue,King County,Washington,Belridge
999,3172600095,225.15151515151516,1650,231.32695208167445,4,371500.0,577010.7975893393,205510.79758933932,47.52,-122.365,25th Avenue Southwest,9237,Seattle,King County,Washington,
1000,6139100086,227.27272727272728,1540,246.51903334038647,4,350000.0,538543.4110833834,188543.41108338337,47.7604,-122.329,1st Avenue Northeast,18098,NA,King County,Washington,Meridian Park
1001,3570000130,259.09776785714286,2240,268.63984611658105,4,580379.0,783335.8706667394,202956.8706667394,47.5936,-122.054,Southeast 19th Street,21300,NA,King County,Washington,
1002,2473380010,151.42857142857142,1750,178.20436170206634,4,265000.0,611981.1489583901,346981.1489583901,47.4579,-122.164,132nd Place Southeast,16045,NA,King County,Washington,Fairwood West
1003,3830210020,140.0,1200,155.156220666326,4,168000.0,419644.2164286104,251644.21642861038,47.3729,-122.183,118th Place Southeast,25520,NA,King County,Washington,Fox Creek
1004,1774200190,218.04511278195488,2660,244.2783502295297,4,580000.0,930211.346416753,350211.346416753,47.7649,-122.098,181st Avenue Northeast,19012,NA,King County,Washington,
1005,5072100095,161.04651162790697,3440,226.19711961913,4,554000.0,1202980.0870953498,648980.0870953498,47.4426,-122.342,6th Avenue Southwest,17818,NA,King County,Washington,
1006,5100404030,174.33333333333334,3000,354.14426149917773,4,523000.0,1049110.541071526,526110.541071526,47.6962,-122.312,15th Avenue Northeast,9212,Seattle,King County,Washington,
1007,9542000050,270.9251101321586,2270,314.92923109821106,4,615000.0,793826.9760774546,178826.97607745463,47.5999,-122.176,Southeast 12th Street,12299,Bellevue,King County,Washington,Woodridge
1008,8899000430,142.13973799126637,2290,180.40249146722007,4,325500.0,800821.0463512648,475321.0463512648,47.4564,-122.211,Whitworth Court South,2612,NA,King County,Washington,Victoria Park
1009,802000130,262.03208556149735,1870,343.16245412587455,4,490000.00000000006,653945.5706012512,163945.57060125115,47.7012,-122.187,115th Place Northeast,11228,NA,King County,Washington,
1010,4038700380,259.6837944664032,2530,301.7177311724625,4,657000.0000000001,884749.8896369869,227749.88963698677,47.616,-122.115,Northeast 6th Street,16938,Bellevue,King County,Washington,Bretton Wood
1011,9109000050,229.16666666666666,1200,292.79588004303434,4,275000.0,419644.2164286104,144644.21642861038,47.5196,-122.371,30th Avenue Southwest,9246,Seattle,King County,Washington,
1012,8087800430,247.7366255144033,2430,280.38632376692135,4,602000.0,849779.5382679361,247779.5382679361,47.6554,-122.134,155th Avenue Northeast,NA,NA,King County,Washington,
1013,2138700345,407.4074074074074,2430,433.4011951772738,4,990000.0,849779.5382679361,-140220.4617320639,47.6413,-122.354,Warren Avenue North,2452,Seattle,King County,Washington,
1014,2922702965,355.2020202020202,1980,363.53553174214744,4,703300.0,692412.9571072072,-10887.042892792844,47.6847,-122.368,9th Avenue Northwest,7550,Seattle,King County,Washington,Whittier Heights
1015,2114700190,215.08379888268158,1790,231.32695208167445,4,385000.0,625969.2895060105,240969.28950601048,47.534,-122.346,8th Avenue Southwest,7625,Seattle,King County,Washington,Highland Park
1016,4012800050,142.27642276422765,1230,151.34796637948654,4,175000.0,430135.32183932565,255135.32183932565,47.3171,-122.279,44th Avenue South,31649,NA,King County,Washington,
1017,3275750050,274.0394088669951,2030,301.7177311724625,4,556300.0,709898.1327917326,153598.13279173255,47.6244,-122.109,Northeast 16th Place,17230,Bellevue,King County,Washington,
1018,8691330500,252.4271844660194,3090,268.63984611658105,4,780000.0,1080583.8573036718,300583.8573036718,47.5932,-121.983,Southeast 17th Place,26674,NA,King County,Washington,
1019,8731981680,93.11377245508982,3340,148.91982870319703,4,311000.0,1168009.735726299,857009.735726299,47.317,-122.385,Southwest 317th Street,4111,NA,King County,Washington,Twin Lakes
1020,1336800010,317.85714285714283,4200,438.63787203584127,4,1335000.0,1468754.7575001363,133754.75750013627,47.6284,-122.312,15th Avenue East,1024,Seattle,King County,Washington,
1021,3856900005,217.47967479674796,2460,354.14426149917773,4,535000.0,860270.6436786513,325270.6436786513,47.6721,-122.323,Northeast 60th Street,457,Seattle,King County,Washington,Meridian
1022,3625600190,357.54985754985756,3510,387.29252438969064,4,1255000.0,1227459.3330536855,-27540.666946314508,47.5306,-122.227,84th Avenue Southeast,8032,NA,King County,Washington,
1023,6648900005,232.52906976744185,1720,246.51903334038647,4,399950.0,601490.0435476749,201540.0435476749,47.7736,-122.296,31st Avenue Northeast,19990,NA,King County,Washington,
1024,2790400380,277.2277227722772,2020,280.38632376692135,4,560000.0,706401.0976548275,146401.09765482752,47.632,-122.092,Northeast 25th Street,18500,NA,King County,Washington,
1025,4037400280,283.9265536723164,1770,301.7177311724625,4,502550.00000000006,618975.2192322003,116425.21923220024,47.606,-122.125,161st Place Southeast,439,Bellevue,King County,Washington,
1026,1450300050,99.53539823008849,2260,151.17409095919788,4,224950.0,790329.9409405496,565379.9409405496,47.286,-122.218,26th Street Southeast,814,NA,King County,Washington,Stuck
1027,3117100130,220.8436724565757,4030,314.92923109821106,4,890000.0,1409305.1601727498,519305.1601727498,47.6331,-122.166,Northeast 25th Street,NA,Bellevue,King County,Washington,
1028,1328330190,160.0,2000,178.20436170206634,4,320000.0,699407.0273810173,379407.02738101734,47.4417,-122.134,Southeast 178th Place,15500,NA,King County,Washington,Candlewood
1029,3095000095,284.3137254901961,2040,292.79588004303434,4,580000.0,713395.1679286377,133395.1679286377,47.5561,-122.377,36th Avenue Southwest,5044,Seattle,King County,Washington,High Point
1030,1320069163,164.1891891891892,1480,182.1062945278708,4,243000.0,517561.2002619528,274561.2002619528,47.2142,-121.987,Southeast 432nd Street,1355,NA,King County,Washington,
1031,8563010420,288.46153846153845,1560,301.7177311724625,4,450000.0,545537.4813571936,95537.48135719355,47.6243,-122.1,180th Avenue Northeast,1637,Bellevue,King County,Washington,
1032,1024039001,323.62459546925567,3090,348.550974198624,4,1000000.0,1080583.8573036718,80583.85730367177,47.5803,-122.403,55th Avenue Southwest,2471,Seattle,King County,Washington,Alki
1033,424069150,246.9512195121951,2460,268.63984611658105,4,607500.0,860270.6436786513,252770.6436786513,47.5952,-122.056,212th Avenue Southeast,1576,NA,King County,Washington,
1034,524059093,472.5609756097561,1640,475.4356109509919,4,775000.0,573513.7624524342,-201486.23754756583,47.5975,-122.196,Southeast 14th Street,10817,Bellevue,King County,Washington,
1035,3262300235,541.8118466898954,2870,568.0833501011733,4,1555000.0,1003649.0842917599,-551350.9157082401,47.6308,-122.238,Evergreen Point Road,2222,NA,King County,Washington,
1036,7558300170,239.89071038251367,1830,265.95224836863713,4,439000.0,639957.4300536308,200957.43005363084,47.7243,-122.21,Northeast 138th Place,9743,NA,King County,Washington,Maple Glen
1037,4040600190,247.33009708737865,2060,290.04901987794375,4,509500.0,720389.2382024479,210889.2382024479,47.6122,-122.137,152nd Place Northeast,NA,Bellevue,King County,Washington,
1038,4019300480,185.49815498154982,2710,246.51903334038647,4,502700.0,947696.5221012784,444996.5221012784,47.7601,-122.286,40th Avenue Northeast,18369,NA,King County,Washington,
1039,1430800279,158.44594594594594,2960,226.19711961913,4,469000.0,1035122.4005239056,566122.4005239056,47.4738,-122.353,Southwest 144th Place,1416,NA,King County,Washington,Seahurst
1040,6821600005,334.9056603773585,2120,376.54634504868625,4,710000.0,741371.4490238783,31371.44902387832,47.6501,-122.395,30th Avenue West,3242,Seattle,King County,Washington,Lawton Park
1041,2872900280,177.6315789473684,3040,265.67134229472754,4,540000.0,1063098.6816191464,523098.6816191464,47.6268,-122.038,Northeast 19th Place,22565,NA,King County,Washington,
1042,2323069022,216.66666666666666,1800,251.57228867661547,4,390000.0,629466.3246429156,239466.32464291563,47.4617,-122.012,Issaquah Hobart Road Southeast,15625,NA,King County,Washington,Mirrormont
1043,7997200130,268.57438016528926,2420,363.53553174214744,4,649950.0,846282.503131031,196332.50313103094,47.6949,-122.389,25th Avenue Northwest,9023,Seattle,King County,Washington,North Beach
1044,3123049142,173.84615384615384,2600,226.19711961913,4,452000.0,909229.1355953225,457229.13559532247,47.4326,-122.341,4th Avenue Southwest,19011,NA,King County,Washington,
1045,6150200280,207.18232044198896,1810,253.9714533761577,4,375000.0,632963.3597798207,257963.35977982066,47.7275,-122.336,Burke Avenue North,13517,Seattle,King County,Washington,
1046,2345500010,103.18627450980392,2040,157.11341446884097,4,210500.0,713395.1679286377,502895.1679286377,47.2755,-122.308,Enchanted Parkway South,NA,NA,King County,Washington,
1047,2141300080,231.80327868852459,3050,299.0914758506965,4,707000.0,1066595.7167560514,359595.7167560514,47.5596,-122.142,Southeast 49th Street,NA,Bellevue,King County,Washington,
1048,2310000280,169.7530864197531,1620,173.72594528431705,4,275000.0,566519.692178624,291519.692178624,47.3577,-122.038,Southeast 273rd Street,22740,NA,King County,Washington,Elk Run
1049,1687900170,298.6175115207373,2170,299.0914758506965,4,648000.0,758856.6247084038,110856.62470840383,47.5634,-122.128,Southeast 46th Way,16018,Bellevue,King County,Washington,
1050,2473420170,151.65876777251185,2110,178.20436170206634,4,320000.0,737874.4138869733,417874.4138869733,47.4513,-122.16,135th Place Southeast,16903,NA,King County,Washington,
1051,1056200010,471.6981132075472,1590,475.4356109509919,4,750000.0,556028.5867679088,-193971.41323209123,47.5855,-122.194,Southeast 28th Street,10999,Bellevue,King County,Washington,
1052,475000080,367.85714285714283,1400,382.9519753823742,4,514999.99999999994,489584.91916671215,-25415.080833287793,47.6681,-122.362,Northwest 54th Street,322,Seattle,King County,Washington,
1053,1562100380,277.5700934579439,2140,290.04901987794375,4,594000.0,748365.5192976885,154365.5192976885,47.622,-122.139,151st Avenue Northeast,1332,Bellevue,King County,Washington,
1054,6791100280,250.0,1720,268.63984611658105,4,430000.0,601490.0435476749,171490.0435476749,47.579,-122.051,216th Place Southeast,3397,NA,King County,Washington,
1055,7715600050,246.7948717948718,1560,282.6698862086409,4,385000.0,545537.4813571936,160537.48135719355,47.719,-122.307,20th Avenue Northeast,12346,Seattle,King County,Washington,
1056,3401700255,192.5566343042071,3090,247.51201250344914,4,595000.0,1080583.8573036718,485583.8573036718,47.7275,-122.122,162nd Avenue Northeast,14208,NA,King County,Washington,
1057,4083306720,312.8491620111732,1790,369.7990484066329,4,560000.0,625969.2895060105,65969.28950601048,47.6489,-122.337,North 35th Street,1709,Seattle,King County,Washington,
1058,5412310170,153.91304347826087,1150,155.156220666326,4,177000.0,402159.040744085,225159.04074408498,47.3766,-122.18,Southeast 251st Place,12021,NA,King County,Washington,
1059,6865200095,343.6018957345972,2110,369.7990484066329,4,725000.0,737874.4138869733,12874.413886973285,47.6645,-122.342,North 49th Street,1302,Seattle,King County,Washington,
1060,9523102750,359.504132231405,2420,369.7990484066329,4,870000.0,846282.503131031,-23717.496868969058,47.6744,-122.353,North 63rd Street,427,Seattle,King County,Washington,
